sentence,label_name,label_ID,language
"Two of 17 Mexicans detained in North Carolina may be ""an active part of the ring"" that allegedly smuggled deaf Mexicans into the United States and forced them to sell trinkets in Chicago, New York and North Carolina, investigators said Sunday.",Crime and Punishment,7.0,en
DEAF MEXICANS STUCK TOGETHER: DOC,Health and Safety,9.0,en
INS lacks funds for fight Sanctions unlikely for resorts,Capacity and Resources,2.0,en
"About New York; For Some Hispanic Immigrants, a Sense of Kinship With the Silent Laborers",Cultural Identity,11.0,en
GREENBACKS: FOREIGNERS' GREEN CARD LINK,"Legality, Constitutionality, Jurisdiction",5.0,en
"For those with a desire to emigrate and cash to spare, the recent ad in the Times of Oman offered an enticing proposition: ""U.S. Green Card for anyone who can show U.S. $ 500,000.""",Economic,1.0,en
U.S. Warns Big Retailers About Sweatshop Goods,Economic,1.0,en
"Immigration officials say the eight are members or supporters of the Popular Front for the Liberation of Palestine (PFLP), a radical offshoot of the Palestine Liberation Organization.",Security and Defense,8.0,en
Immigrants seldom 'major factor' in state,Political,13.0,en
BORDER-CONTROL SUCCESS FOUND HARD TO GAUGE,Security and Defense,8.0,en
RUSSIAN MILLIONAIRE HELD ON IMMIGRATION CHARGE,Crime and Punishment,7.0,en
"INS deports a record 111,794",Crime and Punishment,7.0,en
"The nine-member commission concluded its work with a ringing endorsement of the value of legal immigration, saying that migrants contributed to the nation's economic growth and productivity.",Economic,1.0,en
"Mr. Werthmann's lawyer, Blair Zwillman, said the conviction would be appealed. Mr. Zwillman said the guard who testified against his client, Sultan Holmes, failed to file a report himself and lied on the witness stand to avoid prosecution.",Crime and Punishment,7.0,en
Use of Work Visas by Technology Companies Is Under Fire,"Legality, Constitutionality, Jurisdiction",5.0,en
America is the only home she knows,Cultural Identity,11.0,en
"Deportation is not, of course, a penal sanction. But in severity it surpasses all but the most Draconian criminal penalties.",Crime and Punishment,7.0,en
"After meeting Caza, Chiles may agree with those who know her well, that she deserves to be granted executive clemency on a drug conviction of selling  pills to an undercover officer in 1981.","Legality, Constitutionality, Jurisdiction",5.0,en
TAMPER-PROOF GREEN CARDS ON WAY,"Legality, Constitutionality, Jurisdiction",5.0,en
Haitians are not the only refugee group that has complained of unequal treatment.,Fairness and Equality,4.0,en
"The children of immigrants have higher grades and sharply lower dropout rates than other American children, according to a four-year study that claims to be the largest of its kind.",Quality of Life,10.0,en
"In the next few weeks, the half million members of the Sierra Club will vote to set the club's policy on the issue of immigration. Since the Sierra Club does not exactly control Congress, the final count won't much matter, but the debate, which has already been spirited, represents an invaluable chance to raise the issue of how many people this country can and should contain.",Political,13.0,en
3 Prison Guards Guilty of Abuse Of Immigrants,Crime and Punishment,7.0,en
NEIGHBOR COULD BE CHARGED FOR NOT REPORTING IMMIGRANT BROTHEL,Crime and Punishment,7.0,en
"There are arrest warrants on the same charges for three of Cadena's nephews and one of their wives. Agents believe Carmen Cadena, 31, might be in Fort Myers.",Crime and Punishment,7.0,en
DETENTION CENTER LOSES CONTRACT,Crime and Punishment,7.0,en
"In sharp contrast, criminal immigrants in Santa Clara County -- as many as 17,400 each year -- are routinely released after serving their sentences. That often holds true even for those arrested a second or third time.",Crime and Punishment,7.0,en
"While U.S. Immigration and Naturalization Service agents have been patrolling federal and state prisons for years, agents have largely neglected the place most criminals spend their sentences: county jails.",Crime and Punishment,7.0,en
"Under a program born in late 1996, two INS agents stationed at Ventura County jails snare illegal immigrants by questioning them and running high-tech fingerprint checks of all those who are foreign-born. Launched after an illegal immigrant shot a police officer, the program has become a federal model.",Crime and Punishment,7.0,en
"President Clinton wants to sign the bill, but he opposes the schools proposal. Republican candidate Bob Dole supports it. The idea is similar to California's Proposition 187, the 1994 ballot measure currently tied up in court appeals, that would deny benefits to illegal immigrants.
",Political,13.0,en
"The Board of Immigration Appeals, meeting in a suburb of Washington, D.C., heard the case of Fauziya Kasinga, 19, of Togo, who came to the USA in 1994 after her female relatives forced her into an arranged marriage and prepared to subject her to female genital mutilation.
","Legality, Constitutionality, Jurisdiction",5.0,en
Illegal immigrants caught,Crime and Punishment,7.0,en
"Individual drug dealers have placed bounties on U.S. agents, but this is the first time a community group has done it, border officials say.",Crime and Punishment,7.0,en
"Gonzalez says he fears for his life and should not have to prove anything in a Florida court.
",Quality of Life,10.0,en
"Officials at the Justice Department and the INS said Monday that they would have no comment until they had time to review the local court's decision.
","Legality, Constitutionality, Jurisdiction",5.0,en
"One issue, however, cannot await long-term resolution: The question soon to be decided by the 11th U.S. Circuit Court of Appeals.
","Legality, Constitutionality, Jurisdiction",5.0,en
"States weigh in-state tuition for illegal immigrants
",Economic,1.0,en
"And it's also just the tip of the iceberg, since there are thousands of other equally outrageous horror stories that don't get any publicity.
",Policy Prescription and Evaluation,6.0,en
" ""Widespread failures"" within the Immigration and Naturalization Service led the agency to grant student visas to two Sept. 11 hijackers -- including alleged ringleader Mohamed Atta -- months after the terrorist attacks, an internal Justice Department review said Monday.
","Legality, Constitutionality, Jurisdiction",5.0,en
"Federal officials indicted 20 people today on charges of falsifying the naturalization examinations of more than 13,000 legal immigrants in 22 states over the last two years.",Crime and Punishment,7.0,en
"Corporate mergers have increased, and white-collar workers find themselves jobless. Those who remain are the middle-class members ""working harder and longer with less to show for it."" These same corporations have also gone offshore in search of cheap labor and weak labor laws.
",Economic,1.0,en
"Further, it isn't demand from immigrants, but huge tax cuts for the wealthy that have decimated schools, hospitals and fire and police departments.
",Economic,1.0,en
"The action came amid growing complaints from area electricians who say they lost their jobs at the base to lower-wage workers.
",Economic,1.0,en
"Immigrant 'capture and release' concerns officials
",Security and Defense,8.0,en
"Illegals going back by the planeload
",Crime and Punishment,7.0,en
"DHS hotline a hotbed of weak tips
",Security and Defense,8.0,en
"There was a twist: The device had been placed in the car by the innocent woman's ex-husband, who was identified as William Nakulski. He and his son were charged in what turned out to be a bizarre and unsuccessful plot to have Nakulski's ex-wife, an immigrant, jailed and deported.
",Crime and Punishment,7.0,en
"The vision, hard work and determination of these students reflect the spirit that so many newcomers share when they arrive on our shores. Many of these youngsters had to learn a new language and adjust to a different home, culture and community, yet still they have excelled in school. These students are exemplary and remind us of the merits of maintaining reasonable and generous immigration policies in the United States.",Cultural Identity,11.0,en
